WorkstationGroupID,TranID,BeginDateTime,EndDateTime,OperatorID,TranTime,BreakTime,ArtNum,TNcash,TNcard,Amount
1,1.90222E+13,2019-02-22T14:00:22,2019-02-22T14:00:48,108,26,22,4,TRUE,FALSE,34.22
1,1.90222E+13,2019-02-22T14:01:10,2019-02-22T14:01:50,108,40,8,8,FALSE,TRUE,60.69
1,1.90222E+13,2019-02-22T14:01:58,2019-02-22T14:02:04,108,6,20,2,TRUE,FALSE,11.98
1,1.90222E+13,2019-02-22T14:02:24,2019-02-22T14:02:37,108,13,19,3,TRUE,FALSE,6.83
1,1.90222E+13,2019-02-22T14:02:56,2019-02-22T14:03:51,108,55,13,16,TRUE,FALSE,63.84
1,1.90222E+13,2019-02-22T14:04:04,2019-02-22T14:04:54,108,50,23,9,TRUE,FALSE,16.89
1,1.90222E+13,2019-02-22T14:05:17,2019-02-22T14:05:28,108,11,14,3,TRUE,FALSE,8.98
1,1.90222E+13,2019-02-22T14:05:42,2019-02-22T14:06:18,108,36,28,10,TRUE,FALSE,41.32
1,1.90222E+13,2019-02-22T14:06:46,2019-02-22T14:07:59,108,73,17,6,FALSE,TRUE,113.93
1,1.90222E+13,2019-02-22T14:08:16,2019-02-22T14:08:21,108,5,12,1,TRUE,FALSE,12.99
1,1.90223E+11,2019-02-23T07:44:48,2019-02-23T07:46:04,108,76,32,21,TRUE,FALSE,85.7
1,1.90223E+11,2019-02-23T07:46:36,2019-02-23T07:48:20,108,104,47,3,TRUE,FALSE,3.17
1,1.90223E+11,2019-02-23T07:49:07,2019-02-23T07:50:00,108,53,27,12,TRUE,FALSE,34.21
1,1.90223E+11,2019-02-23T07:50:27,2019-02-23T07:53:10,108,163,27,114,TRUE,FALSE,408.79
1,1.90223E+11,2019-02-23T07:53:37,2019-02-23T07:55:02,108,85,27,63,TRUE,FALSE,121.86
1,1.90223E+11,2019-02-23T07:55:29,2019-02-23T07:55:50,108,21,22,5,TRUE,FALSE,20.02
1,1.90223E+12,2019-02-23T07:56:12,2019-02-23T07:57:32,108,80,20,36,TRUE,FALSE,122.89
1,1.90223E+12,2019-02-23T07:57:52,2019-02-23T07:58:16,108,24,17,5,TRUE,FALSE,25
1,1.90223E+12,2019-02-23T07:58:33,2019-02-23T08:00:31,108,118,41,37,TRUE,FALSE,78.79
1,1.90223E+12,2019-02-23T08:01:12,2019-02-23T08:02:35,108,83,17,39,TRUE,FALSE,148.53
1,1.90223E+12,2019-02-23T08:02:52,2019-02-23T08:03:16,108,24,16,3,TRUE,FALSE,5.39
1,1.90223E+12,2019-02-23T08:03:32,2019-02-23T08:04:29,108,57,22,5,FALSE,TRUE,40.07
1,1.90223E+12,2019-02-23T08:04:51,2019-02-23T08:07:56,108,185,30,63,TRUE,TRUE,308.42
1,1.90223E+12,2019-02-23T08:08:26,2019-02-23T08:09:41,108,75,16,18,FALSE,TRUE,102.55
1,1.90223E+12,2019-02-23T08:09:57,2019-02-23T08:11:00,108,63,21,16,TRUE,FALSE,72.42
1,1.90223E+12,2019-02-23T08:11:21,2019-02-23T08:11:54,108,33,27,7,TRUE,FALSE,72.22
1,1.90223E+12,2019-02-23T08:12:21,2019-02-23T08:13:33,108,72,16,18,TRUE,FALSE,96.25
1,1.90223E+12,2019-02-23T08:13:49,2019-02-23T08:14:39,108,50,17,13,TRUE,FALSE,12.33
1,1.90223E+12,2019-02-23T08:14:56,2019-02-23T08:16:10,108,74,17,29,TRUE,FALSE,110.28
1,1.90223E+12,2019-02-23T08:16:27,2019-02-23T08:17:49,108,82,19,14,TRUE,FALSE,91.11
1,1.90223E+12,2019-02-23T08:18:08,2019-02-23T08:20:26,108,138,15,60,FALSE,TRUE,178.32
1,1.90223E+12,2019-02-23T08:20:41,2019-02-23T08:21:11,108,30,11,4,FALSE,TRUE,16.57
1,1.90223E+12,2019-02-23T08:21:22,2019-02-23T08:22:53,108,91,22,31,FALSE,TRUE,156.97
1,1.90223E+12,2019-02-23T08:23:15,2019-02-23T08:23:55,108,40,15,13,FALSE,TRUE,27.56
1,1.90223E+12,2019-02-23T08:24:10,2019-02-23T08:25:07,108,57,13,10,FALSE,TRUE,72.55
1,1.90223E+12,2019-02-23T08:25:20,2019-02-23T08:26:13,108,53,12,19,FALSE,TRUE,35.79
1,1.90223E+12,2019-02-23T08:26:25,2019-02-23T08:26:52,108,27,32,8,TRUE,FALSE,53.28
1,1.90223E+12,2019-02-23T08:27:24,2019-02-23T08:27:41,108,17,21,10,TRUE,FALSE,18.68
1,1.90223E+12,2019-02-23T08:28:02,2019-02-23T08:29:35,108,93,13,35,TRUE,FALSE,201.04
1,1.90223E+12,2019-02-23T08:29:48,2019-02-23T08:32:24,108,156,9,74,FALSE,TRUE,239.51
1,1.90223E+12,2019-02-23T08:32:33,2019-02-23T08:33:05,108,32,677,12,TRUE,FALSE,23.37
1,1.90223E+12,2019-02-23T08:44:22,2019-02-23T08:44:57,108,35,23,6,TRUE,FALSE,33.03
1,1.90223E+12,2019-02-23T08:45:20,2019-02-23T08:45:53,108,33,47,15,FALSE,TRUE,34.99
1,1.90223E+12,2019-02-23T08:46:40,2019-02-23T08:50:09,108,209,21,71,FALSE,TRUE,213.91
1,1.90223E+12,2019-02-23T08:50:30,2019-02-23T08:51:56,108,86,21,24,TRUE,FALSE,125.37
1,1.90223E+12,2019-02-23T08:52:17,2019-02-23T08:52:35,108,18,15,13,TRUE,FALSE,17.97
1,1.90223E+12,2019-02-23T08:52:50,2019-02-23T08:53:02,108,12,35,1,TRUE,FALSE,25.99
1,1.90223E+12,2019-02-23T08:53:37,2019-02-23T08:56:39,108,182,23,72,FALSE,TRUE,297.53
1,1.90223E+12,2019-02-23T08:57:02,2019-02-23T08:58:53,108,111,23,19,TRUE,FALSE,78.86
1,1.90223E+12,2019-02-23T08:59:16,2019-02-23T08:59:25,108,9,16,1,TRUE,FALSE,3.99
1,1.90223E+12,2019-02-23T08:59:41,2019-02-23T09:01:16,108,95,9,36,FALSE,TRUE,173.46
1,1.90223E+12,2019-02-23T09:01:25,2019-02-23T09:01:40,108,15,9,1,FALSE,TRUE,29.99
1,1.90223E+12,2019-02-23T09:01:49,2019-02-23T09:02:51,108,62,16,16,TRUE,FALSE,60.24
1,1.90223E+12,2019-02-23T09:03:07,2019-02-23T09:03:42,108,35,16,12,TRUE,FALSE,48.76
1,1.90223E+12,2019-02-23T09:03:58,2019-02-23T09:05:11,108,73,9,8,FALSE,TRUE,36.4
1,1.90223E+12,2019-02-23T09:05:20,2019-02-23T09:06:26,108,66,17,9,TRUE,FALSE,46.77
1,1.90223E+12,2019-02-23T09:06:43,2019-02-23T09:09:17,108,154,23,73,TRUE,FALSE,362.05
1,1.90223E+12,2019-02-23T09:09:40,2019-02-23T09:10:28,108,48,21,6,TRUE,FALSE,13.34
1,1.90223E+12,2019-02-23T09:10:49,2019-02-23T09:11:24,108,35,20,19,TRUE,FALSE,36.39
1,1.90223E+12,2019-02-23T09:11:44,2019-02-23T09:12:08,108,24,12,5,TRUE,FALSE,15.2
1,1.90223E+12,2019-02-23T09:12:20,2019-02-23T09:12:40,108,20,16,8,TRUE,FALSE,19.76
1,1.90223E+12,2019-02-23T09:12:56,2019-02-23T09:14:19,108,83,18,25,FALSE,TRUE,270.05
1,1.90223E+12,2019-02-23T09:14:37,2019-02-23T09:16:25,108,108,26,17,TRUE,FALSE,57.44
1,1.90223E+12,2019-02-23T09:16:51,2019-02-23T09:17:12,108,21,14,5,FALSE,TRUE,37.95
1,1.90223E+12,2019-02-23T09:17:26,2019-02-23T09:19:03,108,97,20,28,FALSE,TRUE,91.13
1,1.90223E+12,2019-02-23T09:19:23,2019-02-23T09:20:25,108,62,17,23,FALSE,TRUE,91.34
1,1.90223E+12,2019-02-23T09:20:42,2019-02-23T09:22:41,108,119,15,57,FALSE,TRUE,184.86
1,1.90223E+12,2019-02-23T09:22:56,2019-02-23T09:23:28,108,32,27,11,TRUE,FALSE,86.85
1,1.90223E+12,2019-02-23T09:23:55,2019-02-23T09:24:59,108,64,10,19,FALSE,TRUE,180.52
1,1.90223E+12,2019-02-23T09:25:09,2019-02-23T09:26:21,108,72,15,17,FALSE,TRUE,69.98
1,1.90223E+12,2019-02-23T09:26:36,2019-02-23T09:26:50,108,14,81,4,TRUE,FALSE,58.88
1,1.90223E+12,2019-02-23T09:28:11,2019-02-23T09:31:56,108,225,23,112,FALSE,TRUE,404.65
1,1.90223E+12,2019-02-23T09:32:19,2019-02-23T09:33:08,108,49,14,7,FALSE,TRUE,161.93
1,1.90223E+12,2019-02-23T09:33:22,2019-02-23T09:34:03,108,41,36,16,TRUE,FALSE,42.41
1,1.90223E+12,2019-02-23T09:34:39,2019-02-23T09:35:19,108,40,24,9,TRUE,FALSE,32.38
1,1.90223E+12,2019-02-23T09:35:43,2019-02-23T09:38:37,108,174,21,72,TRUE,TRUE,207.34
1,1.90223E+13,2019-02-23T09:38:58,2019-02-23T09:39:41,108,43,32,19,TRUE,FALSE,71.74
1,1.90223E+13,2019-02-23T09:40:13,2019-02-23T09:41:12,108,59,31,28,TRUE,FALSE,66.85
1,1.90223E+13,2019-02-23T09:41:43,2019-02-23T09:42:05,108,22,19,14,TRUE,FALSE,24.46
1,1.90223E+13,2019-02-23T09:42:24,2019-02-23T09:42:57,108,33,23,16,TRUE,FALSE,76.55
1,1.90223E+13,2019-02-23T09:43:20,2019-02-23T09:44:32,108,72,12,26,FALSE,TRUE,111.03
1,1.90223E+13,2019-02-23T09:44:44,2019-02-23T09:46:09,108,85,13,25,FALSE,TRUE,251.7
1,1.90223E+13,2019-02-23T09:46:22,2019-02-23T09:46:32,108,10,25,4,TRUE,FALSE,15.49
1,1.90223E+13,2019-02-23T09:46:57,2019-02-23T09:47:43,108,46,44,26,TRUE,FALSE,57.97
1,1.90223E+13,2019-02-23T09:48:27,2019-02-23T09:50:33,108,126,18,48,FALSE,TRUE,183.71
1,1.90223E+13,2019-02-23T09:50:51,2019-02-23T09:51:07,108,16,18,2,TRUE,FALSE,7.07
1,1.90223E+13,2019-02-23T09:51:25,2019-02-23T09:52:03,108,38,45,2,TRUE,FALSE,37.04
1,1.90223E+13,2019-02-23T09:52:48,2019-02-23T09:53:04,108,16,21,6,TRUE,FALSE,34.14
1,1.90223E+13,2019-02-23T09:53:25,2019-02-23T09:53:56,108,31,14,3,TRUE,FALSE,13.11
1,1.90223E+13,2019-02-23T09:54:10,2019-02-23T09:54:27,108,17,20,4,FALSE,TRUE,19.71
1,1.90223E+13,2019-02-23T09:54:47,2019-02-23T09:56:35,108,108,12,29,FALSE,TRUE,116.85
1,1.90223E+13,2019-02-23T09:56:47,2019-02-23T09:57:30,108,43,33,12,TRUE,FALSE,31.11
1,1.90223E+13,2019-02-23T09:58:03,2019-02-23T10:00:26,108,143,54,27,TRUE,FALSE,78.19
1,1.90223E+13,2019-02-23T10:01:20,2019-02-23T10:03:23,108,123,20,51,FALSE,TRUE,231.59
1,1.90223E+13,2019-02-23T10:03:43,2019-02-23T10:05:54,108,131,7,41,FALSE,TRUE,220.44
1,1.90223E+13,2019-02-23T10:06:01,2019-02-23T10:07:13,108,72,13,16,FALSE,TRUE,44.02
1,1.90223E+13,2019-02-23T10:07:26,2019-02-23T10:08:43,108,77,25,10,TRUE,FALSE,72.66
1,1.90223E+13,2019-02-23T10:09:08,2019-02-23T10:09:37,108,29,20,8,TRUE,FALSE,17.36
1,1.90223E+13,2019-02-23T10:09:57,2019-02-23T10:11:03,108,66,16,17,TRUE,FALSE,53.32
1,1.90223E+13,2019-02-23T10:11:19,2019-02-23T10:12:34,108,75,11,28,FALSE,TRUE,96.28
1,1.90223E+13,2019-02-23T10:12:45,2019-02-23T10:13:55,108,70,15,30,TRUE,FALSE,70.82
1,1.90223E+13,2019-02-23T10:14:10,2019-02-23T10:15:20,108,70,96,14,FALSE,TRUE,103.85
1,1.90223E+13,2019-02-23T10:16:56,2019-02-23T10:19:24,108,148,12,65,FALSE,TRUE,232.49
1,1.90223E+13,2019-02-23T10:19:36,2019-02-23T10:21:12,108,96,17,40,FALSE,TRUE,125.54
1,1.90223E+13,2019-02-23T10:21:29,2019-02-23T10:22:22,108,53,13,24,TRUE,FALSE,74.6
1,1.90223E+13,2019-02-23T10:22:35,2019-02-23T10:23:02,108,27,14,4,TRUE,FALSE,15.95
1,1.90223E+13,2019-02-23T10:23:16,2019-02-23T10:25:04,108,108,23,52,TRUE,FALSE,238.68
1,1.90223E+13,2019-02-23T10:25:27,2019-02-23T10:26:53,108,86,19,38,FALSE,TRUE,162.76
1,1.90223E+13,2019-02-23T10:27:12,2019-02-23T10:27:33,108,21,19,8,TRUE,FALSE,2.32
1,1.90223E+13,2019-02-23T10:27:52,2019-02-23T10:28:10,108,18,27,6,TRUE,FALSE,55.84
1,1.90223E+13,2019-02-23T10:28:37,2019-02-23T10:29:09,108,32,12,9,TRUE,FALSE,7.01
1,1.90223E+13,2019-02-23T10:29:21,2019-02-23T10:29:48,108,27,9,10,FALSE,TRUE,35.9
1,1.90223E+13,2019-02-23T10:29:57,2019-02-23T10:30:46,108,49,38,5,TRUE,FALSE,10.72
1,1.90223E+13,2019-02-23T10:31:24,2019-02-23T10:34:36,108,192,15,51,FALSE,TRUE,272.29
1,1.90223E+13,2019-02-23T10:34:51,2019-02-23T10:36:19,108,88,8,23,FALSE,TRUE,115.93
1,1.90223E+13,2019-02-23T10:36:27,2019-02-23T10:37:34,108,67,11,20,FALSE,TRUE,123.5
1,1.90223E+13,2019-02-23T10:37:45,2019-02-23T10:38:37,108,52,21,15,TRUE,FALSE,88.44
1,1.90223E+13,2019-02-23T10:38:58,2019-02-23T10:40:11,108,73,32,24,TRUE,FALSE,94.31
1,1.90223E+13,2019-02-23T10:40:43,2019-02-23T10:43:37,108,174,18,63,FALSE,TRUE,326.94
1,1.90223E+13,2019-02-23T10:43:55,2019-02-23T10:44:57,108,62,18,11,TRUE,FALSE,33.16
1,1.90223E+13,2019-02-23T10:45:15,2019-02-23T10:46:14,108,59,26,20,FALSE,TRUE,69.01
1,1.90223E+13,2019-02-23T10:46:40,2019-02-23T10:48:21,108,101,22,27,TRUE,FALSE,118.99
1,1.90223E+13,2019-02-23T10:48:43,2019-02-23T10:49:08,108,25,16,6,FALSE,TRUE,10.99
1,1.90223E+13,2019-02-23T10:49:24,2019-02-23T10:51:20,108,116,14,39,FALSE,TRUE,108.88
1,1.90223E+13,2019-02-23T10:51:34,2019-02-23T10:52:39,108,65,10,19,FALSE,TRUE,41.76
1,1.90223E+13,2019-02-23T10:52:49,2019-02-23T10:53:28,108,39,19,13,TRUE,FALSE,109.86
1,1.90223E+13,2019-02-23T10:53:47,2019-02-23T10:54:38,108,51,18,22,TRUE,FALSE,95.17
1,1.90223E+13,2019-02-23T10:54:56,2019-02-23T10:55:15,108,19,25,6,TRUE,FALSE,32.74
1,1.90223E+13,2019-02-23T10:55:40,2019-02-23T10:56:02,108,22,19,4,TRUE,FALSE,15.75
1,1.90223E+13,2019-02-23T10:56:21,2019-02-23T10:57:58,108,97,14,30,FALSE,TRUE,124.89
1,1.90223E+13,2019-02-23T10:58:12,2019-02-23T10:58:47,108,35,16,4,TRUE,FALSE,13.36
1,1.90223E+13,2019-02-23T10:59:03,2019-02-23T10:59:31,108,28,14,13,TRUE,FALSE,49.41
1,1.90223E+13,2019-02-23T10:59:45,2019-02-23T10:59:45,108,0,130,12,FALSE,FALSE,17.72
1,1.90223E+13,2019-02-23T11:01:55,2019-02-23T11:02:11,108,16,63,9,TRUE,FALSE,9.73
1,1.90223E+13,2019-02-23T11:03:14,2019-02-23T11:04:44,108,90,20,31,TRUE,FALSE,73.5
1,1.90223E+13,2019-02-23T11:05:04,2019-02-23T11:05:52,108,48,21,17,TRUE,FALSE,28.03
1,1.90223E+13,2019-02-23T11:06:13,2019-02-23T11:08:50,108,157,16,72,FALSE,TRUE,217.2
1,1.90223E+13,2019-02-23T11:09:06,2019-02-23T11:09:39,108,33,15,6,FALSE,TRUE,30.15
1,1.90223E+13,2019-02-23T11:09:54,2019-02-23T11:10:26,108,32,22,7,TRUE,FALSE,38.7
1,1.90223E+13,2019-02-23T11:10:48,2019-02-23T11:12:32,108,104,18,37,TRUE,FALSE,55.88
1,1.90223E+13,2019-02-23T11:12:50,2019-02-23T11:13:29,108,39,16,4,TRUE,FALSE,12.55
1,1.90223E+13,2019-02-23T11:13:45,2019-02-23T11:14:22,108,37,19,17,TRUE,FALSE,47.86
1,1.90223E+13,2019-02-23T11:14:41,2019-02-23T11:15:05,108,24,16,4,TRUE,FALSE,10.09
1,1.90223E+13,2019-02-23T11:15:21,2019-02-23T11:18:57,108,216,40,90,TRUE,FALSE,303.66
1,1.90223E+13,2019-02-23T11:19:37,2019-02-23T11:21:13,108,96,9,32,FALSE,TRUE,139.86
1,1.90223E+13,2019-02-23T11:21:22,2019-02-23T11:23:05,108,103,24,60,TRUE,FALSE,169.78
1,1.90223E+13,2019-02-23T11:23:29,2019-02-23T11:23:39,108,10,8,10,TRUE,FALSE,14.9
1,1.90223E+13,2019-02-23T11:23:47,2019-02-23T11:23:58,108,11,28,10,TRUE,FALSE,14.9
1,1.90223E+13,2019-02-23T11:24:26,2019-02-23T11:25:28,108,62,21,31,FALSE,TRUE,117.85
1,1.90223E+13,2019-02-23T11:25:49,2019-02-23T11:26:25,108,36,63,4,FALSE,TRUE,11.36
1,1.90223E+13,2019-02-23T11:27:28,2019-02-23T11:29:22,108,114,6,44,FALSE,TRUE,175.29
1,1.90223E+13,2019-02-23T11:29:28,2019-02-23T11:30:54,108,86,287,27,TRUE,FALSE,74.19
1,1.90223E+13,2019-02-23T11:35:41,2019-02-23T11:35:47,108,6,11,2,TRUE,FALSE,5.38
1,1.90223E+13,2019-02-23T11:35:58,2019-02-23T11:36:48,108,50,8,11,TRUE,FALSE,41.8
1,1.90223E+13,2019-02-23T11:36:56,2019-02-23T11:37:35,108,39,11,9,TRUE,FALSE,28.35
1,1.90223E+13,2019-02-23T11:37:46,2019-02-23T11:37:52,108,6,17,1,TRUE,FALSE,15.61
1,1.90223E+13,2019-02-23T11:38:09,2019-02-23T11:38:23,108,14,8,17,TRUE,FALSE,19.73
1,1.90223E+13,2019-02-23T11:38:31,2019-02-23T11:39:39,108,68,12,13,TRUE,FALSE,23.27
1,1.90223E+13,2019-02-23T11:39:51,2019-02-23T11:40:35,108,44,14,14,TRUE,FALSE,74.39
1,1.90223E+13,2019-02-23T11:40:49,2019-02-23T11:41:03,108,14,12,5,TRUE,FALSE,28.17
1,1.90223E+13,2019-02-23T11:41:15,2019-02-23T11:44:51,108,216,20,83,TRUE,FALSE,323.21
1,1.90223E+13,2019-02-23T11:45:11,2019-02-23T11:45:53,108,42,13,15,TRUE,FALSE,35.92
1,1.90223E+13,2019-02-23T11:46:06,2019-02-23T11:47:10,108,64,5,25,FALSE,TRUE,153.12
1,1.90223E+13,2019-02-23T11:47:15,2019-02-23T11:49:19,108,124,8,25,FALSE,TRUE,116.92
1,1.90223E+13,2019-02-23T11:49:27,2019-02-23T11:50:07,108,40,6,16,FALSE,FALSE,49.26
1,1.90223E+13,2019-02-23T11:50:13,2019-02-23T11:50:25,108,12,5,1,FALSE,TRUE,9.99
1,1.90223E+13,2019-02-23T11:50:30,2019-02-23T11:50:47,108,17,17,12,TRUE,FALSE,22.88
1,1.90223E+13,2019-02-23T11:51:04,2019-02-23T11:51:18,108,14,10,10,TRUE,FALSE,14.9
1,1.90223E+13,2019-02-23T11:51:28,2019-02-23T11:51:50,108,22,7,10,TRUE,FALSE,14.9
1,1.90223E+13,2019-02-23T11:51:57,2019-02-23T11:52:08,108,11,15,2,TRUE,FALSE,2.08
1,1.90223E+13,2019-02-23T11:52:23,2019-02-23T11:56:07,108,224,12,47,FALSE,TRUE,235.64
1,1.90223E+13,2019-02-23T11:56:19,2019-02-23T11:58:47,108,148,16,65,FALSE,TRUE,224
1,1.90223E+13,2019-02-23T11:59:03,2019-02-23T11:59:51,108,48,17,9,FALSE,TRUE,73.13
1,1.90223E+13,2019-02-23T12:00:08,2019-02-23T12:01:32,108,84,26,38,FALSE,TRUE,176.02
1,1.90223E+13,2019-02-23T12:01:58,2019-02-23T12:04:07,108,129,14,26,TRUE,FALSE,137.4
1,1.90223E+13,2019-02-23T12:04:21,2019-02-23T12:04:32,108,11,12,10,TRUE,FALSE,14.9
1,1.90223E+13,2019-02-23T12:04:44,2019-02-23T12:04:53,108,9,15,4,TRUE,FALSE,17.36
1,1.90223E+13,2019-02-23T12:05:08,2019-02-23T12:05:45,108,37,19,7,TRUE,FALSE,56.03
1,1.90223E+13,2019-02-23T12:06:04,2019-02-23T12:07:26,108,82,19,24,TRUE,FALSE,73.01
1,1.90223E+13,2019-02-23T12:07:45,2019-02-23T12:08:18,108,33,16,6,TRUE,FALSE,30.05
1,1.90223E+13,2019-02-23T12:08:34,2019-02-23T12:09:37,108,63,9,12,FALSE,TRUE,96.22
1,1.90223E+13,2019-02-23T12:09:46,2019-02-23T12:10:05,108,19,20,1,FALSE,TRUE,24.99
1,1.90223E+13,2019-02-23T12:10:25,2019-02-23T12:11:21,108,56,24,11,TRUE,FALSE,40.89
1,1.90223E+13,2019-02-23T12:11:45,2019-02-23T12:11:54,108,9,18,4,TRUE,FALSE,10.4
1,1.90223E+13,2019-02-23T12:12:12,2019-02-23T12:13:43,108,91,19,28,TRUE,FALSE,88.93
1,1.90223E+13,2019-02-23T12:14:02,2019-02-23T12:14:44,108,42,18,16,TRUE,FALSE,48.86
1,1.90223E+13,2019-02-23T12:15:02,2019-02-23T12:16:17,108,75,20,7,FALSE,TRUE,27.57
1,1.90223E+13,2019-02-23T12:16:37,2019-02-23T12:17:23,108,46,11,12,FALSE,TRUE,31.61
1,1.90223E+13,2019-02-23T12:17:34,2019-02-23T12:19:49,108,135,14,6,TRUE,FALSE,71.98
1,1.90223E+13,2019-02-23T12:20:03,2019-02-23T12:20:36,108,33,16,8,TRUE,FALSE,37.73
1,1.90223E+13,2019-02-23T12:20:52,2019-02-23T12:22:06,108,74,12,27,TRUE,FALSE,97.88
1,1.90223E+13,2019-02-23T12:22:18,2019-02-23T12:22:53,108,35,138,9,TRUE,FALSE,39.01
1,1.90223E+13,2019-02-23T12:25:11,2019-02-23T12:27:44,108,153,16,56,FALSE,TRUE,220.24
1,1.90223E+13,2019-02-23T12:28:00,2019-02-23T12:28:20,108,20,24,3,TRUE,FALSE,4.47
1,1.90223E+13,2019-02-23T12:28:44,2019-02-23T12:29:37,108,53,23,22,TRUE,FALSE,89.78
1,1.90223E+13,2019-02-23T12:30:00,2019-02-23T12:34:25,108,265,18,54,TRUE,TRUE,404.7
1,1.90223E+13,2019-02-23T12:34:43,2019-02-23T12:36:33,108,110,11,48,FALSE,TRUE,186.36
1,1.90223E+13,2019-02-23T12:36:44,2019-02-23T12:37:27,108,43,34,8,TRUE,FALSE,60.36
1,1.90223E+13,2019-02-23T12:38:01,2019-02-23T12:41:18,108,197,12,63,FALSE,TRUE,362.75
1,1.90223E+13,2019-02-23T12:41:30,2019-02-23T12:43:25,108,115,17,33,FALSE,TRUE,121.54
1,1.90223E+13,2019-02-23T12:43:42,2019-02-23T12:44:39,108,57,13,7,TRUE,FALSE,51.5
1,1.90223E+13,2019-02-23T12:44:52,2019-02-23T12:46:40,108,108,12,28,FALSE,TRUE,257.34
1,1.90223E+13,2019-02-23T12:46:52,2019-02-23T12:47:39,108,47,22,12,TRUE,FALSE,143.19
1,1.90223E+13,2019-02-23T12:48:01,2019-02-23T12:49:19,108,78,20,29,TRUE,FALSE,109.01
1,1.90223E+13,2019-02-23T12:49:39,2019-02-23T12:50:21,108,42,29,10,TRUE,FALSE,39.26
1,1.90223E+13,2019-02-23T12:50:50,2019-02-23T12:50:50,108,0,82,15,FALSE,FALSE,69.73
1,1.90223E+13,2019-02-23T12:52:12,2019-02-23T12:53:10,108,58,31,20,FALSE,TRUE,38.99
1,1.90223E+13,2019-02-23T12:53:41,2019-02-23T12:55:44,108,123,18,60,FALSE,TRUE,181.26
1,1.90223E+13,2019-02-23T12:56:02,2019-02-23T12:56:51,108,49,13,8,FALSE,TRUE,65.52
1,1.90223E+13,2019-02-23T12:57:04,2019-02-23T12:58:13,108,69,25,31,FALSE,TRUE,103.67
1,1.90223E+13,2019-02-23T12:58:38,2019-02-23T12:59:27,108,49,15,14,TRUE,FALSE,44.76
1,1.90223E+13,2019-02-23T12:59:42,2019-02-23T13:00:31,108,49,17,14,TRUE,FALSE,29.59
1,1.90223E+13,2019-02-23T13:00:48,2019-02-23T13:01:07,108,19,25,3,TRUE,FALSE,16.27
1,1.90223E+13,2019-02-23T13:01:32,2019-02-23T13:02:01,108,29,21,14,TRUE,FALSE,22.86
1,1.90223E+13,2019-02-23T13:02:22,2019-02-23T13:04:51,108,149,14,37,TRUE,FALSE,150.74
1,1.90223E+13,2019-02-23T13:05:05,2019-02-23T13:05:38,108,33,41,2,TRUE,FALSE,19.58
1,1.90223E+13,2019-02-23T13:06:19,2019-02-23T13:08:34,108,135,24,85,TRUE,FALSE,254.54
1,1.90223E+13,2019-02-23T13:08:58,2019-02-23T13:10:18,108,80,12,32,FALSE,TRUE,141.34
1,1.90223E+13,2019-02-23T13:10:30,2019-02-23T13:11:20,108,50,15,14,FALSE,TRUE,48.42
1,1.90223E+13,2019-02-23T13:11:35,2019-02-23T13:11:58,108,23,22,7,TRUE,FALSE,26.99
1,1.90223E+13,2019-02-23T13:12:20,2019-02-23T13:12:55,108,35,20,10,TRUE,FALSE,56.89
1,1.90223E+13,2019-02-23T13:13:15,2019-02-23T13:13:49,108,34,13,4,TRUE,FALSE,11.18
1,1.90223E+13,2019-02-23T13:14:02,2019-02-23T13:14:11,108,9,29,4,TRUE,FALSE,12.94
1,1.90223E+13,2019-02-23T13:14:40,2019-02-23T13:15:26,108,46,12,14,FALSE,TRUE,41.26
1,1.90223E+13,2019-02-23T13:15:38,2019-02-23T13:16:17,108,39,10,3,FALSE,TRUE,15.47
1,1.90223E+13,2019-02-23T13:16:27,2019-02-23T13:17:05,108,38,24,6,FALSE,TRUE,120.45
1,1.90223E+13,2019-02-23T13:17:29,2019-02-23T13:17:36,108,7,28,2,TRUE,FALSE,5.98
1,1.90223E+13,2019-02-23T13:18:04,2019-02-23T13:19:30,108,86,9,36,FALSE,TRUE,234.02
1,1.90223E+13,2019-02-23T13:19:39,2019-02-23T13:21:22,108,103,31,10,FALSE,TRUE,63.86
1,1.90223E+13,2019-02-23T13:21:53,2019-02-23T13:23:11,108,78,24,14,TRUE,FALSE,28.51
1,1.90223E+13,2019-02-23T13:23:35,2019-02-23T13:25:51,108,136,11,39,FALSE,TRUE,133.52
1,1.90223E+13,2019-02-23T13:26:02,2019-02-23T13:26:43,108,41,14,10,FALSE,TRUE,20.69
1,1.90223E+13,2019-02-23T13:26:57,2019-02-23T13:29:34,108,157,17,67,FALSE,TRUE,368.43
1,1.90223E+13,2019-02-23T13:29:51,2019-02-23T13:31:29,108,98,20,30,TRUE,FALSE,111.21
1,1.90223E+13,2019-02-23T13:31:49,2019-02-23T13:33:31,108,102,24,41,TRUE,FALSE,266.36
1,1.90223E+13,2019-02-23T13:33:55,2019-02-23T13:34:32,108,37,21,18,TRUE,FALSE,67.33
1,1.90223E+13,2019-02-23T13:34:53,2019-02-23T13:36:02,108,69,13,19,FALSE,TRUE,52.74
1,1.90223E+14,2019-02-23T13:36:15,2019-02-23T13:37:52,108,97,12,18,FALSE,TRUE,98.52
1,1.90223E+14,2019-02-23T13:38:04,2019-02-23T13:39:28,108,84,11,26,FALSE,TRUE,93.96
1,1.90223E+14,2019-02-23T13:39:39,2019-02-23T13:40:10,108,31,23,13,TRUE,FALSE,43.33
