WorkstationGroupID,TranID,BeginDateTime,EndDateTime,TranTime,BreakTime,ArtNum,TNcash,TNcard,Amount,OperatorID
1,1.90E+13,2019-02-19T13:01:47,2019-02-19T13:02:07,20,19,6,TRUE,FALSE,18.25,111
1,1.90E+13,2019-02-19T13:02:26,2019-02-19T13:03:21,55,11,8,FALSE,TRUE,68.92,111
1,1.90E+13,2019-02-19T13:03:32,2019-02-19T13:05:13,101,12,17,FALSE,TRUE,66.91,111
1,1.90E+13,2019-02-19T13:05:25,2019-02-19T13:05:56,31,12,8,FALSE,TRUE,39.02,111
1,1.90E+13,2019-02-19T13:06:08,2019-02-19T13:07:11,63,28,17,TRUE,FALSE,161.83,111
1,1.90E+13,2019-02-19T13:07:39,2019-02-19T13:08:06,27,20,7,TRUE,FALSE,55.29,111
1,1.90E+13,2019-02-19T13:08:26,2019-02-19T13:09:33,67,9,18,FALSE,TRUE,75.59,111
1,1.90E+13,2019-02-19T13:09:42,2019-02-19T13:11:30,108,28,2,TRUE,FALSE,6.79,111
1,1.90E+13,2019-02-19T13:11:58,2019-02-19T13:13:54,116,23,66,TRUE,FALSE,247.45,111
1,1.90E+13,2019-02-19T13:14:17,2019-02-19T13:15:01,44,21,16,TRUE,FALSE,44.63,111
1,1.90E+13,2019-02-19T13:15:22,2019-02-19T13:15:51,29,14,10,TRUE,FALSE,48.02,111
1,1.90E+13,2019-02-19T13:16:05,2019-02-19T13:16:54,49,13,12,TRUE,FALSE,33.22,111
1,1.90E+13,2019-02-19T13:17:07,2019-02-19T13:19:35,148,18,7,FALSE,TRUE,21.92,111
1,1.90E+13,2019-02-19T13:19:53,2019-02-19T13:21:16,83,19,25,FALSE,TRUE,53.79,111
1,1.90E+13,2019-02-19T13:21:35,2019-02-19T13:22:14,39,19,7,TRUE,FALSE,21.89,111
1,1.90E+13,2019-02-19T13:22:33,2019-02-19T13:23:16,43,25,7,FALSE,TRUE,33.42,111
1,1.90E+13,2019-02-19T13:23:41,2019-02-19T13:26:17,156,19,10,TRUE,FALSE,37.37,111
1,1.90E+13,2019-02-19T13:26:36,2019-02-19T13:28:02,86,36,18,TRUE,TRUE,9.02,111
1,1.90E+13,2019-02-19T13:28:38,2019-02-19T13:30:14,96,46,17,TRUE,FALSE,119.52,111
1,1.90E+13,2019-02-19T13:31:00,2019-02-19T13:33:40,160,9,58,FALSE,TRUE,236.8,111
1,1.90E+13,2019-02-19T13:33:49,2019-02-19T13:34:15,26,22,5,FALSE,TRUE,8.87,111
1,1.90E+13,2019-02-19T13:34:37,2019-02-19T13:35:02,25,33,8,TRUE,FALSE,15.24,111
1,1.90E+13,2019-02-19T13:35:35,2019-02-19T13:36:23,48,23,14,FALSE,TRUE,48.61,111
1,1.90E+13,2019-02-19T13:36:46,2019-02-19T13:37:03,17,25,11,TRUE,FALSE,22.39,111
1,1.90E+13,2019-02-19T13:37:28,2019-02-19T13:37:48,20,14,5,TRUE,FALSE,28.98,111
1,1.90E+13,2019-02-19T13:38:02,2019-02-19T13:39:04,62,14,14,TRUE,FALSE,54.41,111
1,1.90E+13,2019-02-19T13:39:18,2019-02-19T13:39:46,28,16,2,TRUE,FALSE,6.56,111
1,1.90E+13,2019-02-19T13:40:02,2019-02-19T13:40:30,28,8,5,FALSE,TRUE,9.81,111
1,1.90E+13,2019-02-19T13:40:38,2019-02-19T13:41:49,71,30,20,TRUE,FALSE,53.5,111
1,1.90E+13,2019-02-19T13:42:19,2019-02-19T13:45:12,173,13,44,FALSE,TRUE,127.43,111
1,1.90E+13,2019-02-19T13:45:25,2019-02-19T13:46:00,35,116,9,TRUE,FALSE,44.42,111
1,1.90E+13,2019-02-19T13:47:56,2019-02-19T13:48:24,28,16,2,TRUE,FALSE,11.9,111
1,1.90E+13,2019-02-19T13:48:40,2019-02-19T13:49:22,42,24,7,TRUE,FALSE,9.88,111
1,1.90E+13,2019-02-19T13:49:46,2019-02-19T13:50:18,32,17,11,FALSE,TRUE,28.53,111
1,1.90E+13,2019-02-19T13:50:35,2019-02-19T13:54:15,220,21,43,FALSE,TRUE,293.37,111
1,1.90E+13,2019-02-19T13:54:36,2019-02-19T13:55:36,60,11,14,FALSE,TRUE,98.47,111
1,1.90E+13,2019-02-19T13:55:47,2019-02-19T13:56:20,33,13,5,TRUE,FALSE,10.89,111
1,1.90E+13,2019-02-19T13:56:33,2019-02-19T13:56:56,23,34,2,TRUE,FALSE,3.18,111
1,1.90E+13,2019-02-19T13:57:30,2019-02-19T13:58:51,81,39,13,TRUE,FALSE,43.82,111
1,1.90E+13,2019-02-19T13:59:30,2019-02-19T14:01:24,114,24,21,TRUE,FALSE,156.86,111
1,1.90E+13,2019-02-19T14:01:48,2019-02-19T14:03:09,81,59,7,TRUE,FALSE,24.16,111
1,1.90E+13,2019-02-19T14:04:08,2019-02-19T14:05:13,65,34,13,TRUE,FALSE,44.43,111
1,1.90E+13,2019-02-19T14:05:47,2019-02-19T14:06:30,43,13,2,FALSE,TRUE,72.98,111
1,1.90E+13,2019-02-19T14:06:43,2019-02-19T14:07:45,62,26,16,FALSE,TRUE,131.44,111
1,1.90E+13,2019-02-19T14:08:11,2019-02-19T14:10:43,152,18,8,TRUE,FALSE,22.92,111
1,1.90E+13,2019-02-19T14:11:01,2019-02-19T14:11:17,16,13,3,TRUE,FALSE,15.53,111
1,1.90E+13,2019-02-19T14:11:30,2019-02-19T14:12:13,43,10,4,TRUE,FALSE,31.22,111
1,1.90E+13,2019-02-19T14:12:23,2019-02-19T14:12:46,23,24,4,TRUE,FALSE,9.16,111
1,1.90E+13,2019-02-19T14:13:10,2019-02-19T14:16:23,193,12,42,FALSE,TRUE,224.14,111
1,1.90E+13,2019-02-19T14:16:35,2019-02-19T14:17:33,58,18,1,TRUE,FALSE,3.99,111
1,1.90E+13,2019-02-19T14:17:51,2019-02-19T14:20:19,148,16,19,TRUE,FALSE,57.13,111
1,1.90E+13,2019-02-19T14:20:35,2019-02-19T14:21:18,43,45,7,TRUE,FALSE,19.18,111
1,1.90E+13,2019-02-19T14:22:03,2019-02-19T14:22:35,32,586,9,TRUE,FALSE,12.98,111
1,1.90E+13,2019-02-19T14:32:21,2019-02-19T14:33:26,65,24,15,FALSE,TRUE,68.79,111
1,1.90E+13,2019-02-19T14:33:50,2019-02-19T14:34:48,58,12,22,FALSE,TRUE,91.46,111
1,1.90E+13,2019-02-19T14:35:00,2019-02-19T14:35:59,59,21,12,FALSE,TRUE,54.54,111
1,1.90E+13,2019-02-19T14:36:20,2019-02-19T14:37:48,88,75,24,FALSE,TRUE,81.43,111
1,1.90E+13,2019-02-19T14:39:03,2019-02-19T14:39:34,31,27,7,TRUE,FALSE,41.52,111
1,1.90E+13,2019-02-19T14:40:01,2019-02-19T14:40:20,19,16,5,TRUE,FALSE,7.18,111
1,1.90E+13,2019-02-19T14:40:36,2019-02-19T14:41:50,74,85,18,FALSE,TRUE,45.57,111
1,1.90E+13,2019-02-19T14:43:15,2019-02-19T14:43:23,8,18,2,TRUE,FALSE,5.78,111
1,1.90E+13,2019-02-19T14:43:41,2019-02-19T14:43:57,16,41,4,TRUE,FALSE,11.37,111
1,1.90E+13,2019-02-19T14:44:38,2019-02-19T14:45:40,62,20,10,TRUE,FALSE,62.97,111
1,1.90E+13,2019-02-19T14:46:00,2019-02-19T14:47:24,84,18,18,TRUE,FALSE,52.4,111
1,1.90E+13,2019-02-19T14:47:42,2019-02-19T14:49:01,79,8,24,FALSE,TRUE,40.2,111
1,1.90E+13,2019-02-19T14:49:09,2019-02-19T14:49:47,38,44,15,FALSE,TRUE,48.11,111
1,1.90E+13,2019-02-19T14:50:31,2019-02-19T14:50:50,19,20,2,TRUE,FALSE,6.38,111
1,1.90E+13,2019-02-19T14:51:10,2019-02-19T14:51:42,32,146,10,FALSE,TRUE,40.2,111
1,1.90E+13,2019-02-19T14:54:08,2019-02-19T14:55:20,72,14,11,TRUE,FALSE,40.67,111
1,1.90E+13,2019-02-19T14:55:34,2019-02-19T14:56:28,54,8,2,FALSE,TRUE,6.98,111
1,1.90E+13,2019-02-19T14:56:36,2019-02-19T14:58:03,87,41,11,FALSE,TRUE,20.34,111
1,1.90E+13,2019-02-19T14:58:44,2019-02-19T15:01:46,182,7,21,FALSE,TRUE,140.83,111
1,1.90E+13,2019-02-19T15:01:53,2019-02-19T15:02:32,39,12,6,FALSE,TRUE,57,111
1,1.90E+13,2019-02-19T15:02:44,2019-02-19T15:03:50,66,41,17,TRUE,FALSE,50.02,111
1,1.90E+13,2019-02-19T15:04:31,2019-02-19T15:06:41,130,15,55,FALSE,TRUE,152.02,111
1,1.90E+13,2019-02-19T15:06:56,2019-02-19T15:07:34,38,37,11,TRUE,FALSE,35.4,111
1,1.90E+13,2019-02-19T15:08:11,2019-02-19T15:08:34,23,17,6,TRUE,FALSE,29.1,111
1,1.90E+13,2019-02-19T15:08:51,2019-02-19T15:09:50,59,10,21,FALSE,TRUE,79.24,111
1,1.90E+13,2019-02-19T15:10:00,2019-02-19T15:11:34,94,56,24,FALSE,TRUE,113.72,111
1,1.90E+13,2019-02-19T15:12:30,2019-02-19T15:13:18,48,39,10,FALSE,TRUE,36.1,111
1,1.90E+13,2019-02-19T15:13:57,2019-02-19T15:14:53,56,19,23,TRUE,FALSE,78.89,111
1,1.90E+13,2019-02-19T15:15:12,2019-02-19T15:15:48,36,40,13,TRUE,FALSE,41.14,111
1,1.90E+13,2019-02-19T15:16:28,2019-02-19T15:17:20,52,62,18,TRUE,FALSE,43.41,111
1,1.90E+13,2019-02-19T15:18:22,2019-02-19T15:18:57,35,39,5,TRUE,FALSE,15.08,111
1,1.90E+13,2019-02-19T15:19:36,2019-02-19T15:20:09,33,9,3,TRUE,FALSE,0.75,111
1,1.90E+13,2019-02-19T15:20:18,2019-02-19T15:20:31,13,99,2,TRUE,FALSE,5.08,111
1,1.90E+13,2019-02-19T15:22:10,2019-02-19T15:22:38,28,13,7,TRUE,FALSE,34.2,111
1,1.90E+13,2019-02-19T15:22:51,2019-02-19T15:23:37,46,23,6,TRUE,FALSE,16.34,111
1,1.90E+13,2019-02-19T15:24:00,2019-02-19T15:24:24,24,25,8,TRUE,FALSE,26.37,111
1,1.90E+13,2019-02-19T15:24:49,2019-02-19T15:25:15,26,26,5,TRUE,FALSE,24.56,111
1,1.90E+13,2019-02-19T15:25:41,2019-02-19T15:27:02,81,55,7,FALSE,TRUE,47.97,111
1,1.90E+13,2019-02-19T15:27:57,2019-02-19T15:28:56,59,206,19,FALSE,TRUE,38.18,111
1,1.90E+13,2019-02-19T15:32:22,2019-02-19T15:33:37,75,34,15,TRUE,FALSE,55.75,111
1,1.90E+13,2019-02-19T15:34:11,2019-02-19T15:34:44,33,28,11,TRUE,FALSE,24.54,111
1,1.90E+13,2019-02-19T15:35:12,2019-02-19T15:37:01,109,11,31,FALSE,TRUE,117.72,111
1,1.90E+13,2019-02-19T15:37:12,2019-02-19T15:38:48,96,20,24,FALSE,TRUE,77,111
1,1.90E+13,2019-02-19T15:39:08,2019-02-19T15:40:43,95,9,21,FALSE,TRUE,59.87,111
1,1.90E+13,2019-02-19T15:40:52,2019-02-19T15:41:06,14,9,2,FALSE,TRUE,9.38,111
1,1.90E+13,2019-02-19T15:41:15,2019-02-19T15:42:46,91,15,25,FALSE,TRUE,79.64,111
1,1.90E+13,2019-02-19T15:43:01,2019-02-19T15:44:18,77,13,16,FALSE,TRUE,72.64,111
1,1.90E+13,2019-02-19T15:44:31,2019-02-19T15:47:51,200,43,35,TRUE,FALSE,164.55,111
1,1.90E+13,2019-02-19T15:48:34,2019-02-19T15:49:25,51,22,9,FALSE,TRUE,68.71,111
1,1.90E+13,2019-02-19T15:49:47,2019-02-19T15:50:21,34,21,2,TRUE,FALSE,11.64,111
1,1.90E+13,2019-02-19T15:50:42,2019-02-19T15:51:12,30,8,11,FALSE,TRUE,44.19,111
1,1.90E+13,2019-02-19T15:51:20,2019-02-19T15:52:14,54,233,21,FALSE,TRUE,69.66,111
1,1.90E+13,2019-02-19T15:56:07,2019-02-19T15:58:15,128,45,15,TRUE,FALSE,24.68,111
1,1.90E+13,2019-02-19T15:59:00,2019-02-19T15:59:48,48,39,9,TRUE,FALSE,37.07,111
1,1.90E+13,2019-02-19T16:00:27,2019-02-19T16:01:52,85,7,17,FALSE,TRUE,42.32,111
1,1.90E+13,2019-02-19T16:01:59,2019-02-19T16:02:36,37,12,5,FALSE,TRUE,6.55,111
1,1.90E+13,2019-02-19T16:02:48,2019-02-19T16:03:56,68,11,18,TRUE,FALSE,49.89,111
1,1.90E+11,2019-02-20T08:18:34,2019-02-20T08:19:30,56,19,10,TRUE,FALSE,29.68,111
1,1.90E+11,2019-02-20T08:19:49,2019-02-20T08:20:32,43,13,8,FALSE,TRUE,51.89,111
1,1.90E+11,2019-02-20T08:20:45,2019-02-20T08:23:12,147,12,27,FALSE,TRUE,93.15,111
1,1.90E+12,2019-02-20T08:23:24,2019-02-20T08:25:22,118,11,39,FALSE,TRUE,146.33,111
1,1.90E+12,2019-02-20T08:25:33,2019-02-20T08:25:57,24,16,5,FALSE,TRUE,16.57,111
1,1.90E+12,2019-02-20T08:26:13,2019-02-20T08:26:52,39,105,2,TRUE,FALSE,3.78,111
1,1.90E+12,2019-02-20T08:28:37,2019-02-20T08:30:43,126,51,41,TRUE,TRUE,204.9,111
1,1.90E+12,2019-02-20T08:31:34,2019-02-20T08:32:22,48,12,10,FALSE,TRUE,30.59,111
1,1.90E+12,2019-02-20T08:32:34,2019-02-20T08:33:09,35,12,6,TRUE,FALSE,18.15,111
1,1.90E+12,2019-02-20T08:33:21,2019-02-20T08:33:47,26,43,11,TRUE,FALSE,30.41,111
1,1.90E+12,2019-02-20T08:34:30,2019-02-20T08:34:46,16,67,9,TRUE,FALSE,17.37,111
1,1.90E+12,2019-02-20T08:35:53,2019-02-20T08:36:21,28,29,2,TRUE,FALSE,11.73,111
1,1.90E+12,2019-02-20T08:36:50,2019-02-20T08:37:34,44,20,14,TRUE,FALSE,42.66,111
1,1.90E+12,2019-02-20T08:37:54,2019-02-20T08:38:59,65,46,23,FALSE,TRUE,66.59,111
1,1.90E+12,2019-02-20T08:39:45,2019-02-20T08:40:35,50,15,20,FALSE,TRUE,67.19,111
1,1.90E+12,2019-02-20T08:40:50,2019-02-20T08:43:08,138,15,60,TRUE,FALSE,168.55,111
1,1.90E+12,2019-02-20T08:43:23,2019-02-20T08:43:50,27,15,8,FALSE,TRUE,45.5,111
1,1.90E+12,2019-02-20T08:44:05,2019-02-20T08:45:43,98,38,10,TRUE,FALSE,24.61,111
1,1.90E+12,2019-02-20T08:46:21,2019-02-20T08:47:48,87,18,29,TRUE,FALSE,159.32,111
1,1.90E+12,2019-02-20T08:48:06,2019-02-20T08:48:58,52,18,14,TRUE,FALSE,24.22,111
1,1.90E+12,2019-02-20T08:49:16,2019-02-20T08:50:45,89,10,16,TRUE,FALSE,64.85,111
1,1.90E+12,2019-02-20T08:50:55,2019-02-20T08:51:06,11,12,2,TRUE,FALSE,6.78,111
1,1.90E+12,2019-02-20T08:51:18,2019-02-20T08:51:34,16,25,2,TRUE,FALSE,27.14,111
1,1.90E+12,2019-02-20T08:51:59,2019-02-20T08:52:46,47,21,6,TRUE,FALSE,11.72,111
1,1.90E+12,2019-02-20T08:53:07,2019-02-20T08:54:02,55,28,5,TRUE,FALSE,23.11,111
1,1.90E+12,2019-02-20T08:54:30,2019-02-20T08:55:05,35,62,13,TRUE,FALSE,24.12,111
1,1.90E+12,2019-02-20T08:56:07,2019-02-20T09:01:12,305,22,101,TRUE,FALSE,776.82,111
1,1.90E+12,2019-02-20T09:01:34,2019-02-20T09:01:44,10,14,1,TRUE,FALSE,9.99,111
1,1.90E+12,2019-02-20T09:31:20,2019-02-20T09:31:58,38,127,2,TRUE,FALSE,11.61,111
1,1.90E+12,2019-02-20T09:34:05,2019-02-20T09:35:09,64,10,11,FALSE,TRUE,57.65,111
1,1.90E+12,2019-02-20T09:35:19,2019-02-20T09:35:46,27,59,2,TRUE,FALSE,60.67,111
1,1.90E+12,2019-02-20T09:36:45,2019-02-20T09:37:54,69,17,9,FALSE,TRUE,155.79,111
1,1.90E+12,2019-02-20T09:38:11,2019-02-20T09:38:48,37,22,9,TRUE,FALSE,17.87,111
1,1.90E+12,2019-02-20T09:39:10,2019-02-20T09:39:31,21,202,12,FALSE,TRUE,16.82,111
1,1.90E+12,2019-02-20T09:42:53,2019-02-20T09:44:49,116,38,24,FALSE,TRUE,76.01,111
1,1.90E+12,2019-02-20T09:45:27,2019-02-20T09:46:24,57,14,6,FALSE,TRUE,84.96,111
1,1.90E+12,2019-02-20T09:46:38,2019-02-20T09:48:51,133,13,13,TRUE,FALSE,151.66,111
1,1.90E+12,2019-02-20T09:49:04,2019-02-20T09:50:52,108,19,31,TRUE,FALSE,546.05,111
1,1.90E+12,2019-02-20T09:51:11,2019-02-20T09:52:06,55,27,22,TRUE,FALSE,85.12,111
1,1.90E+12,2019-02-20T09:52:33,2019-02-20T09:52:50,17,8,2,FALSE,TRUE,28.15,111
1,1.90E+12,2019-02-20T09:52:58,2019-02-20T09:53:28,30,10,5,FALSE,TRUE,15.59,111
1,1.90E+12,2019-02-20T09:53:38,2019-02-20T09:54:01,23,12,6,TRUE,FALSE,15.12,111
1,1.90E+12,2019-02-20T09:54:13,2019-02-20T09:55:51,98,18,28,TRUE,FALSE,74.01,111
1,1.90E+12,2019-02-20T09:56:09,2019-02-20T09:59:40,211,30,105,FALSE,TRUE,215.53,111
1,1.90E+12,2019-02-20T10:00:10,2019-02-20T10:01:04,54,14,8,TRUE,FALSE,10.58,111
1,1.90E+12,2019-02-20T10:01:18,2019-02-20T10:02:27,69,15,8,FALSE,TRUE,56.57,111
1,1.90E+12,2019-02-20T10:02:42,2019-02-20T10:03:44,62,16,26,TRUE,FALSE,65.56,111
1,1.90E+12,2019-02-20T10:04:00,2019-02-20T10:04:13,13,11,2,TRUE,FALSE,9.47,111
1,1.90E+12,2019-02-20T10:04:24,2019-02-20T10:04:39,15,20,12,TRUE,FALSE,7.06,111
1,1.90E+12,2019-02-20T10:04:59,2019-02-20T10:05:52,53,18,13,FALSE,TRUE,46.66,111
1,1.90E+12,2019-02-20T10:06:10,2019-02-20T10:07:10,60,35,47,TRUE,FALSE,172.8,111
1,1.90E+12,2019-02-20T10:07:45,2019-02-20T10:10:09,144,33,61,TRUE,FALSE,462.33,111
1,1.90E+12,2019-02-20T10:10:42,2019-02-20T10:10:55,13,14,2,TRUE,FALSE,169.98,111
1,1.90E+12,2019-02-20T10:11:09,2019-02-20T10:11:41,32,11,4,FALSE,TRUE,20.63,111
1,1.90E+12,2019-02-20T10:11:52,2019-02-20T10:13:33,101,29,37,TRUE,FALSE,110.74,111
1,1.90E+12,2019-02-20T10:14:02,2019-02-20T10:14:49,47,17,6,FALSE,TRUE,17.09,111
1,1.90E+12,2019-02-20T10:15:06,2019-02-20T10:15:55,49,19,27,TRUE,FALSE,63.67,111
1,1.90E+12,2019-02-20T10:16:14,2019-02-20T10:16:40,26,16,2,TRUE,FALSE,22.18,111
1,1.90E+12,2019-02-20T10:16:56,2019-02-20T10:17:09,13,13,1,TRUE,FALSE,2.49,111
1,1.90E+12,2019-02-20T10:17:22,2019-02-20T10:19:17,115,58,14,TRUE,FALSE,67.28,111
1,1.90E+12,2019-02-20T10:20:15,2019-02-20T10:20:54,39,15,25,TRUE,FALSE,39.55,111
1,1.90E+12,2019-02-20T10:21:09,2019-02-20T10:21:50,41,20,12,TRUE,FALSE,43.07,111
1,1.90E+12,2019-02-20T10:22:10,2019-02-20T10:22:49,39,10,12,FALSE,TRUE,42.67,111
1,1.90E+13,2019-02-20T10:22:59,2019-02-20T10:23:08,9,12,1,TRUE,FALSE,8.99,111
1,1.90E+13,2019-02-20T10:23:20,2019-02-20T10:24:20,60,42,4,TRUE,FALSE,20.26,111
1,1.90E+13,2019-02-20T10:25:02,2019-02-20T10:26:12,70,85,3,FALSE,TRUE,12.65,111
1,1.90E+13,2019-02-20T10:27:37,2019-02-20T10:29:20,103,20,32,FALSE,TRUE,135.63,111
1,1.90E+13,2019-02-20T10:29:40,2019-02-20T10:30:04,24,15,4,TRUE,FALSE,19.48,111
1,1.90E+13,2019-02-20T10:30:19,2019-02-20T10:30:49,30,18,2,TRUE,FALSE,14.98,111
1,1.90E+13,2019-02-20T10:31:07,2019-02-20T10:31:46,39,46,8,TRUE,FALSE,34.02,111
1,1.90E+13,2019-02-20T10:32:32,2019-02-20T10:33:46,74,18,11,FALSE,TRUE,34.81,111
1,1.90E+13,2019-02-20T10:34:04,2019-02-20T10:36:19,135,17,18,TRUE,FALSE,86.84,111
1,1.90E+13,2019-02-20T10:36:36,2019-02-20T10:37:36,60,19,13,TRUE,FALSE,50.98,111
1,1.90E+13,2019-02-20T10:37:55,2019-02-20T10:38:42,47,12,21,FALSE,TRUE,88.16,111
1,1.90E+13,2019-02-20T10:38:54,2019-02-20T10:39:25,31,18,7,FALSE,TRUE,17.29,111
1,1.90E+13,2019-02-20T10:39:43,2019-02-20T10:40:08,25,14,6,TRUE,FALSE,23.88,111
1,1.90E+13,2019-02-20T10:40:22,2019-02-20T10:41:35,73,20,6,TRUE,FALSE,28.62,111
1,1.90E+13,2019-02-20T10:41:55,2019-02-20T10:42:32,37,18,8,FALSE,TRUE,727.44,111
1,1.90E+13,2019-02-20T10:42:50,2019-02-20T10:44:08,78,71,22,TRUE,FALSE,51.6,111
1,1.90E+13,2019-02-20T10:45:19,2019-02-20T10:48:15,176,68,59,FALSE,TRUE,243.76,111
1,1.90E+13,2019-02-20T10:49:23,2019-02-20T10:50:01,38,28,8,FALSE,TRUE,13.32,111
1,1.90E+13,2019-02-20T10:50:29,2019-02-20T10:51:16,47,19,11,TRUE,FALSE,38.66,111
1,1.90E+13,2019-02-20T10:51:35,2019-02-20T10:51:50,15,13,5,TRUE,FALSE,25.3,111
1,1.90E+13,2019-02-20T10:52:03,2019-02-20T10:52:30,27,10,9,FALSE,TRUE,15.7,111
1,1.90E+13,2019-02-20T10:52:40,2019-02-20T10:53:25,45,26,5,TRUE,FALSE,8.13,111
1,1.90E+13,2019-02-20T10:53:51,2019-02-20T10:54:20,29,23,6,TRUE,FALSE,13.74,111
1,1.90E+13,2019-02-20T10:54:43,2019-02-20T10:55:05,22,16,2,TRUE,FALSE,30.21,111
1,1.90E+13,2019-02-20T10:55:21,2019-02-20T10:56:49,88,18,5,TRUE,FALSE,26.86,111
1,1.90E+13,2019-02-20T10:57:07,2019-02-20T10:58:14,67,26,22,TRUE,FALSE,161.16,111
1,1.90E+13,2019-02-20T10:58:40,2019-02-20T10:59:03,23,66,6,TRUE,FALSE,35.64,111
1,1.90E+13,2019-02-20T11:00:09,2019-02-20T11:01:18,69,15,4,TRUE,FALSE,14.58,111
1,1.90E+13,2019-02-20T11:01:33,2019-02-20T11:02:48,75,21,41,TRUE,FALSE,134.95,111
1,1.90E+13,2019-02-20T11:03:09,2019-02-20T11:04:56,107,23,34,FALSE,TRUE,142.31,111
1,1.90E+13,2019-02-20T11:05:19,2019-02-20T11:08:17,178,16,42,TRUE,FALSE,345.22,111
1,1.90E+13,2019-02-20T11:08:33,2019-02-20T11:09:35,62,22,22,TRUE,FALSE,47.24,111
1,1.90E+13,2019-02-20T11:09:57,2019-02-20T11:12:12,135,25,31,TRUE,FALSE,149.3,111
1,1.90E+13,2019-02-20T11:12:37,2019-02-20T11:13:13,36,14,10,FALSE,TRUE,30.84,111
1,1.90E+13,2019-02-20T11:13:27,2019-02-20T11:14:04,37,10,17,TRUE,FALSE,34.76,111
1,1.90E+13,2019-02-20T11:14:14,2019-02-20T11:16:21,127,26,6,TRUE,FALSE,11.78,111
1,1.90E+13,2019-02-20T11:16:47,2019-02-20T11:17:22,35,19,5,FALSE,TRUE,62.7,111
1,1.90E+13,2019-02-20T11:17:41,2019-02-20T11:20:53,192,8,69,FALSE,TRUE,417.78,111
1,1.90E+13,2019-02-20T11:21:01,2019-02-20T11:21:23,22,17,6,TRUE,FALSE,5.87,111
1,1.90E+13,2019-02-20T12:28:32,2019-02-20T12:29:51,79,14,13,FALSE,TRUE,56.03,111
1,1.90E+13,2019-02-20T12:30:05,2019-02-20T12:30:31,26,20,9,TRUE,FALSE,16.7,111
1,1.90E+13,2019-02-20T12:30:51,2019-02-20T12:31:34,43,31,17,TRUE,FALSE,67.3,111
1,1.90E+13,2019-02-20T12:32:05,2019-02-20T12:32:38,33,13,9,TRUE,FALSE,29.78,111
1,1.90E+13,2019-02-20T12:32:51,2019-02-20T12:33:38,47,14,13,FALSE,TRUE,52.64,111
1,1.90E+13,2019-02-20T12:33:52,2019-02-20T12:35:18,86,20,30,TRUE,FALSE,150.08,111
1,1.90E+13,2019-02-20T12:35:38,2019-02-20T12:36:10,32,29,4,TRUE,FALSE,16.56,111
1,1.90E+13,2019-02-20T12:36:39,2019-02-20T12:37:03,24,24,8,TRUE,FALSE,22.42,111
1,1.90E+13,2019-02-20T12:37:27,2019-02-20T12:38:18,51,32,11,FALSE,TRUE,26.62,111
1,1.90E+13,2019-02-20T12:38:50,2019-02-20T12:39:51,61,29,18,TRUE,FALSE,127.73,111
1,1.90E+13,2019-02-20T12:40:20,2019-02-20T12:40:51,31,23,7,TRUE,FALSE,15.06,111
1,1.90E+13,2019-02-20T12:41:14,2019-02-20T12:41:28,14,27,7,TRUE,FALSE,6.93,111
1,1.90E+13,2019-02-20T12:41:55,2019-02-20T12:43:28,93,37,7,TRUE,FALSE,17.39,111
1,1.90E+13,2019-02-20T12:44:05,2019-02-20T12:44:50,45,53,9,TRUE,FALSE,40.11,111
1,1.90E+13,2019-02-20T12:45:43,2019-02-20T12:47:28,105,20,30,TRUE,FALSE,91.18,111
1,1.90E+13,2019-02-20T12:47:48,2019-02-20T12:48:22,34,39,11,TRUE,FALSE,35.6,111
1,1.90E+13,2019-02-20T12:49:01,2019-02-20T12:51:02,121,17,25,TRUE,FALSE,92.74,111
1,1.90E+13,2019-02-20T12:51:19,2019-02-20T12:52:00,41,33,9,TRUE,FALSE,17.69,111
1,1.90E+13,2019-02-20T13:49:00,2019-02-20T13:50:29,89,36,32,FALSE,TRUE,139.07,111
1,1.90E+13,2019-02-20T13:51:05,2019-02-20T13:52:20,75,38,14,FALSE,TRUE,79.63,111
1,1.90E+13,2019-02-20T13:52:58,2019-02-20T13:54:22,84,29,28,TRUE,FALSE,99.25,111
1,1.90E+13,2019-02-20T13:54:51,2019-02-20T13:55:38,47,22,7,TRUE,FALSE,21.36,111
1,1.90E+13,2019-02-20T13:56:00,2019-02-20T13:56:33,33,13,12,TRUE,FALSE,47.95,111
1,1.90E+13,2019-02-20T13:56:46,2019-02-20T13:57:02,16,39,1,TRUE,FALSE,10.36,111
1,1.90E+13,2019-02-20T13:57:41,2019-02-20T13:58:03,22,10,6,FALSE,TRUE,14.74,111
1,1.90E+13,2019-02-20T13:58:13,2019-02-20T13:59:33,80,20,19,FALSE,TRUE,85.07,111
1,1.90E+13,2019-02-20T13:59:53,2019-02-20T14:00:48,55,22,11,FALSE,TRUE,52.22,111
1,1.90E+13,2019-02-20T14:01:10,2019-02-20T14:01:26,16,90,6,TRUE,FALSE,18.1,111
1,1.90E+13,2019-02-20T14:02:56,2019-02-20T14:04:12,76,25,18,FALSE,TRUE,47.86,111
1,1.90E+13,2019-02-20T14:04:37,2019-02-20T14:05:22,45,12,11,FALSE,TRUE,35.97,111
1,1.90E+13,2019-02-20T14:05:34,2019-02-20T14:06:42,68,8,16,FALSE,TRUE,88.36,111
1,1.90E+13,2019-02-20T14:06:50,2019-02-20T14:07:20,30,8,3,FALSE,TRUE,20.07,111
